,Unnamed: 0,username1,username2,link1,link2,comparison_type,ssim,features2d,stage,link1_change,link2_change,ssim_exp,group
550,2092,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nikolasto/webapp_phase2/index.html,http://www.ironhacks.com/preview/nikolasto/webapp_phase3/index.html,complete,58.1,94.3,2,nikolasto,nikolasto,41.9,2
551,2119,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase2/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase3/index.html,complete,35.3,57.0,2,pahigueraf,pahigueraf,64.7,2
552,2146,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase2/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase3/index.html,complete,81.0,100.0,2,sarguellesr,sarguellesr,19.0,2
553,2173,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges1/webapp_phase2/index.html,http://www.ironhacks.com/preview/uxjudges1/webapp_phase3/index.html,complete,100.0,100.0,2,uxjudges1,uxjudges1,0.0,2
554,2200,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges/webapp_phase2/index.html,http://www.ironhacks.com/preview/uxjudges/webapp_phase3/index.html,complete,100.0,100.0,2,uxjudges,uxjudges,0.0,2
555,2227,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/vvargasd/webapp_phase2/index.html,http://www.ironhacks.com/preview/vvargasd/webapp_phase3/index.html,complete,100.0,100.0,2,vvargasd,vvargasd,0.0,2
556,2228,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase2/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase3/index.html,simple,99.9,100.0,2,Acreed21,Acreed21,0.0999999999999943,2
557,2254,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase2/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase3/index.html,simple,46.1,100.0,2,Camiioo,Camiioo,53.9,2
558,2280,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase2/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase3/index.html,simple,33.8,65.6,2,FredyRosero,FredyRosero,66.2,2
559,2306,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase2/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase3/index.html,simple,100.0,100.0,2,JamerMejiaGarcia,JamerMejiaGarcia,0.0,2
560,2332,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase2/index.html,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase3/index.html,simple,100.0,100.0,2,Jfcastroh,Jfcastroh,0.0,2
561,2358,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase2/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase3/index.html,simple,100.0,100.0,2,LauraMolina,LauraMolina,0.0,2
562,2384,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase2/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase3/index.html,simple,90.2,100.0,2,RafaelCruz15,RafaelCruz15,9.799999999999995,2
563,2410,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase2/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase3/index.html,simple,100.0,100.0,2,adcorredorm,adcorredorm,0.0,2
564,2436,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alebautis/webapp_phase2/index.html,http://www.ironhacks.com/preview/alebautis/webapp_phase3/index.html,simple,100.0,100.0,2,alebautis,alebautis,0.0,2
565,2462,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase2/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase3/index.html,simple,100.0,100.0,2,ayperezc,ayperezc,0.0,2
566,2488,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bfprietoc/webapp_phase2/index.html,http://www.ironhacks.com/preview/bfprietoc/webapp_phase3/index.html,simple,100.0,100.0,2,bfprietoc,bfprietoc,0.0,2
567,2514,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase2/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase3/index.html,simple,100.0,100.0,2,biherrerap,biherrerap,0.0,2
568,2540,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dahrojasca/webapp_phase2/index.html,http://www.ironhacks.com/preview/dahrojasca/webapp_phase3/index.html,simple,42.1,100.0,2,dahrojasca,dahrojasca,57.9,2
569,2591,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/frnkbs/webapp_phase2/index.html,http://www.ironhacks.com/preview/frnkbs/webapp_phase3/index.html,simple,56.1,100.0,2,frnkbs,frnkbs,43.9,2
570,2617,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gahormigag/webapp_phase2/index.html,http://www.ironhacks.com/preview/gahormigag/webapp_phase3/index.html,simple,100.0,100.0,2,gahormigag,gahormigag,0.0,2
571,2643,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gimg1859/webapp_phase2/index.html,http://www.ironhacks.com/preview/gimg1859/webapp_phase3/index.html,simple,100.0,100.0,2,gimg1859,gimg1859,0.0,2
572,2669,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase2/index.html,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase3/index.html,simple,100.0,100.0,2,ironhacktech2,ironhacktech2,0.0,2
573,2695,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase2/index.html,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase3/index.html,simple,28.1,100.0,2,jannMorenoJ,jannMorenoJ,71.9,2
574,2721,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase2/index.html,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase3/index.html,simple,49.5,71.3,2,jdgaitanf,jdgaitanf,50.5,2
575,2747,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nikolasto/webapp_phase2/index.html,http://www.ironhacks.com/preview/nikolasto/webapp_phase3/index.html,simple,72.0,94.3,2,nikolasto,nikolasto,28.0,2
576,2773,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase2/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase3/index.html,simple,53.9,100.0,2,pahigueraf,pahigueraf,46.1,2
577,2799,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase2/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase3/index.html,simple,86.3,100.0,2,sarguellesr,sarguellesr,13.700000000000005,2
578,2825,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges1/webapp_phase2/index.html,http://www.ironhacks.com/preview/uxjudges1/webapp_phase3/index.html,simple,100.0,100.0,2,uxjudges1,uxjudges1,0.0,2
579,2851,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges/webapp_phase2/index.html,http://www.ironhacks.com/preview/uxjudges/webapp_phase3/index.html,simple,100.0,100.0,2,uxjudges,uxjudges,0.0,2
580,2877,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/vvargasd/webapp_phase2/index.html,http://www.ironhacks.com/preview/vvargasd/webapp_phase3/index.html,simple,100.0,100.0,2,vvargasd,vvargasd,0.0,2
581,2878,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase3/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase4/index.html,maps,100.0,100.0,3,Acreed21,Acreed21,0.0,2
582,2894,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase3/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase4/index.html,maps,36.3,100.0,3,Camiioo,Camiioo,63.7,2
583,2910,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase3/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase4/index.html,maps,99.3,100.0,3,FredyRosero,FredyRosero,0.7000000000000028,2
584,2926,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase3/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase4/index.html,maps,100.0,100.0,3,JamerMejiaGarcia,JamerMejiaGarcia,0.0,2
585,2943,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase3/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase4/index.html,maps,100.0,100.0,3,LauraMolina,LauraMolina,0.0,2
586,2959,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase3/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase4/index.html,maps,100.0,100.0,3,RafaelCruz15,RafaelCruz15,0.0,2
587,2975,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase3/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase4/index.html,maps,100.0,100.0,3,adcorredorm,adcorredorm,0.0,2
588,2991,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase3/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase4/index.html,maps,27.8,39.2,3,ayperezc,ayperezc,72.2,2
589,3007,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase3/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase4/index.html,maps,100.0,100.0,3,biherrerap,biherrerap,0.0,2
590,3025,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gimg1859/webapp_phase3/index.html,http://www.ironhacks.com/preview/gimg1859/webapp_phase4/index.html,maps,100.0,100.0,3,gimg1859,gimg1859,0.0,2
591,3071,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase3/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase4/index.html,maps,100.0,100.0,3,pahigueraf,pahigueraf,0.0,2
592,3087,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase3/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase4/index.html,maps,100.0,100.0,3,sarguellesr,sarguellesr,0.0,2
593,3088,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase3/index.html#1,http://www.ironhacks.com/preview/pahigueraf/webapp_phase4/index.html#1,charts,100.0,100.0,3,pahigueraf,pahigueraf,0.0,2
594,3089,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase3/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase4/index.html,complete,99.8,100.0,3,Acreed21,Acreed21,0.2000000000000028,2
595,3116,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase3/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase4/index.html,complete,36.4,100.0,3,Camiioo,Camiioo,63.6,2
596,3143,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase3/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase4/index.html,complete,85.1,100.0,3,FredyRosero,FredyRosero,14.900000000000006,2
597,3170,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase3/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase4/index.html,complete,100.0,100.0,3,JamerMejiaGarcia,JamerMejiaGarcia,0.0,2
598,3197,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase3/index.html,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase4/index.html,complete,29.3,100.0,3,Jfcastroh,Jfcastroh,70.7,2
599,3224,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase3/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase4/index.html,complete,91.6,100.0,3,LauraMolina,LauraMolina,8.400000000000006,2
600,3251,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase3/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase4/index.html,complete,100.0,100.0,3,RafaelCruz15,RafaelCruz15,0.0,2
601,3278,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase3/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase4/index.html,complete,100.0,100.0,3,adcorredorm,adcorredorm,0.0,2
602,3305,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alebautis/webapp_phase3/index.html,http://www.ironhacks.com/preview/alebautis/webapp_phase4/index.html,complete,100.0,100.0,3,alebautis,alebautis,0.0,2
603,3332,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase3/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase4/index.html,complete,82.0,99.0,3,ayperezc,ayperezc,18.0,2
604,3359,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bfprietoc/webapp_phase3/index.html,http://www.ironhacks.com/preview/bfprietoc/webapp_phase4/index.html,complete,100.0,100.0,3,bfprietoc,bfprietoc,0.0,2
605,3386,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase3/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase4/index.html,complete,33.8,100.0,3,biherrerap,biherrerap,66.2,2
606,3413,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dahrojasca/webapp_phase3/index.html,http://www.ironhacks.com/preview/dahrojasca/webapp_phase4/index.html,complete,42.1,100.0,3,dahrojasca,dahrojasca,57.9,2
607,3440,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/davideperdomo/webapp_phase3/index.html,http://www.ironhacks.com/preview/davideperdomo/webapp_phase4/index.html,complete,72.8,100.0,3,davideperdomo,davideperdomo,27.200000000000003,2
608,3467,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/frnkbs/webapp_phase3/index.html,http://www.ironhacks.com/preview/frnkbs/webapp_phase4/index.html,complete,74.3,95.0,3,frnkbs,frnkbs,25.700000000000003,2
609,3494,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gahormigag/webapp_phase3/index.html,http://www.ironhacks.com/preview/gahormigag/webapp_phase4/index.html,complete,100.0,100.0,3,gahormigag,gahormigag,0.0,2
610,3521,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gimg1859/webapp_phase3/index.html,http://www.ironhacks.com/preview/gimg1859/webapp_phase4/index.html,complete,100.0,100.0,3,gimg1859,gimg1859,0.0,2
611,3548,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase3/index.html,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase4/index.html,complete,86.9,100.0,3,ironhacktech2,ironhacktech2,13.099999999999994,2
612,3575,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase3/index.html,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase4/index.html,complete,100.0,100.0,3,jannMorenoJ,jannMorenoJ,0.0,2
613,3602,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase3/index.html,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase4/index.html,complete,41.0,100.0,3,jdgaitanf,jdgaitanf,59.0,2
614,3629,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nikolasto/webapp_phase3/index.html,http://www.ironhacks.com/preview/nikolasto/webapp_phase4/index.html,complete,32.9,100.0,3,nikolasto,nikolasto,67.1,2
615,3656,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase3/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase4/index.html,complete,100.0,100.0,3,pahigueraf,pahigueraf,0.0,2
616,3683,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase3/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase4/index.html,complete,100.0,100.0,3,sarguellesr,sarguellesr,0.0,2
617,3710,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges1/webapp_phase3/index.html,http://www.ironhacks.com/preview/uxjudges1/webapp_phase4/index.html,complete,100.0,100.0,3,uxjudges1,uxjudges1,0.0,2
618,3737,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges/webapp_phase3/index.html,http://www.ironhacks.com/preview/uxjudges/webapp_phase4/index.html,complete,100.0,100.0,3,uxjudges,uxjudges,0.0,2
619,3764,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/vvargasd/webapp_phase3/index.html,http://www.ironhacks.com/preview/vvargasd/webapp_phase4/index.html,complete,100.0,100.0,3,vvargasd,vvargasd,0.0,2
620,3765,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase3/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase4/index.html,simple,99.8,100.0,3,Acreed21,Acreed21,0.2000000000000028,2
621,3792,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase3/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase4/index.html,simple,100.0,100.0,3,Camiioo,Camiioo,0.0,2
622,3819,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase3/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase4/index.html,simple,93.2,100.0,3,FredyRosero,FredyRosero,6.799999999999997,2
623,3846,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase3/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase4/index.html,simple,100.0,100.0,3,JamerMejiaGarcia,JamerMejiaGarcia,0.0,2
624,3873,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase3/index.html,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase4/index.html,simple,46.4,100.0,3,Jfcastroh,Jfcastroh,53.6,2
625,3900,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase3/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase4/index.html,simple,100.0,100.0,3,LauraMolina,LauraMolina,0.0,2
626,3927,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase3/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase4/index.html,simple,100.0,100.0,3,RafaelCruz15,RafaelCruz15,0.0,2
627,3954,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase3/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase4/index.html,simple,100.0,100.0,3,adcorredorm,adcorredorm,0.0,2
628,3981,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/alebautis/webapp_phase3/index.html,http://www.ironhacks.com/preview/alebautis/webapp_phase4/index.html,simple,100.0,100.0,3,alebautis,alebautis,0.0,2
629,4008,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase3/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase4/index.html,simple,95.8,98.3,3,ayperezc,ayperezc,4.200000000000003,2
630,4035,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bfprietoc/webapp_phase3/index.html,http://www.ironhacks.com/preview/bfprietoc/webapp_phase4/index.html,simple,100.0,100.0,3,bfprietoc,bfprietoc,0.0,2
631,4062,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase3/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase4/index.html,simple,33.8,100.0,3,biherrerap,biherrerap,66.2,2
632,4089,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/dahrojasca/webapp_phase3/index.html,http://www.ironhacks.com/preview/dahrojasca/webapp_phase4/index.html,simple,42.1,100.0,3,dahrojasca,dahrojasca,57.9,2
633,4117,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/frnkbs/webapp_phase3/index.html,http://www.ironhacks.com/preview/frnkbs/webapp_phase4/index.html,simple,27.6,94.7,3,frnkbs,frnkbs,72.4,2
634,4144,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gahormigag/webapp_phase3/index.html,http://www.ironhacks.com/preview/gahormigag/webapp_phase4/index.html,simple,100.0,100.0,3,gahormigag,gahormigag,0.0,2
635,4171,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gimg1859/webapp_phase3/index.html,http://www.ironhacks.com/preview/gimg1859/webapp_phase4/index.html,simple,35.8,100.0,3,gimg1859,gimg1859,64.2,2
636,4198,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase3/index.html,http://www.ironhacks.com/preview/ironhacktech2/webapp_phase4/index.html,simple,86.9,100.0,3,ironhacktech2,ironhacktech2,13.099999999999994,2
637,4225,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase3/index.html,http://www.ironhacks.com/preview/jannMorenoJ/webapp_phase4/index.html,simple,100.0,100.0,3,jannMorenoJ,jannMorenoJ,0.0,2
638,4252,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase3/index.html,http://www.ironhacks.com/preview/jdgaitanf/webapp_phase4/index.html,simple,41.0,100.0,3,jdgaitanf,jdgaitanf,59.0,2
639,4279,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nikolasto/webapp_phase3/index.html,http://www.ironhacks.com/preview/nikolasto/webapp_phase4/index.html,simple,32.9,100.0,3,nikolasto,nikolasto,67.1,2
640,4306,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase3/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase4/index.html,simple,100.0,100.0,3,pahigueraf,pahigueraf,0.0,2
641,4333,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase3/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase4/index.html,simple,100.0,100.0,3,sarguellesr,sarguellesr,0.0,2
642,4360,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges1/webapp_phase3/index.html,http://www.ironhacks.com/preview/uxjudges1/webapp_phase4/index.html,simple,100.0,100.0,3,uxjudges1,uxjudges1,0.0,2
643,4387,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/uxjudges/webapp_phase3/index.html,http://www.ironhacks.com/preview/uxjudges/webapp_phase4/index.html,simple,100.0,100.0,3,uxjudges,uxjudges,0.0,2
644,4414,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/vvargasd/webapp_phase3/index.html,http://www.ironhacks.com/preview/vvargasd/webapp_phase4/index.html,simple,100.0,100.0,3,vvargasd,vvargasd,0.0,2
645,4439,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase4/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase5/index.html,maps,99.4,100.0,4,FredyRosero,FredyRosero,0.5999999999999943,2
646,4452,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase4/index.html,http://www.ironhacks.com/preview/JamerMejiaGarcia/webapp_phase5/index.html,maps,100.0,100.0,4,JamerMejiaGarcia,JamerMejiaGarcia,0.0,2
647,4465,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase4/index.html,http://www.ironhacks.com/preview/Jfcastroh/webapp_phase5/index.html,maps,100.0,100.0,4,Jfcastroh,Jfcastroh,0.0,2
648,4478,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LauraMolina/webapp_phase4/index.html,http://www.ironhacks.com/preview/LauraMolina/webapp_phase5/index.html,maps,100.0,100.0,4,LauraMolina,LauraMolina,0.0,2
649,4491,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase4/index.html,http://www.ironhacks.com/preview/RafaelCruz15/webapp_phase5/index.html,maps,19.0,100.0,4,RafaelCruz15,RafaelCruz15,81.0,2
650,4504,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/adcorredorm/webapp_phase4/index.html,http://www.ironhacks.com/preview/adcorredorm/webapp_phase5/index.html,maps,25.8,39.2,4,adcorredorm,adcorredorm,74.2,2
651,4517,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ayperezc/webapp_phase4/index.html,http://www.ironhacks.com/preview/ayperezc/webapp_phase5/index.html,maps,100.0,100.0,4,ayperezc,ayperezc,0.0,2
652,4530,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/biherrerap/webapp_phase4/index.html,http://www.ironhacks.com/preview/biherrerap/webapp_phase5/index.html,maps,100.0,100.0,4,biherrerap,biherrerap,0.0,2
653,4543,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/davideperdomo/webapp_phase4/index.html,http://www.ironhacks.com/preview/davideperdomo/webapp_phase5/index.html,maps,98.9,100.0,4,davideperdomo,davideperdomo,1.0999999999999943,2
654,4556,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/frnkbs/webapp_phase4/index.html,http://www.ironhacks.com/preview/frnkbs/webapp_phase5/index.html,maps,28.0,36.3,4,frnkbs,frnkbs,72.0,2
655,4581,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/pahigueraf/webapp_phase4/index.html,http://www.ironhacks.com/preview/pahigueraf/webapp_phase5/index.html,maps,25.8,50.8,4,pahigueraf,pahigueraf,74.2,2
656,4594,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sarguellesr/webapp_phase4/index.html,http://www.ironhacks.com/preview/sarguellesr/webapp_phase5/index.html,maps,100.0,100.0,4,sarguellesr,sarguellesr,0.0,2
657,4605,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Acreed21/webapp_phase4/index.html,http://www.ironhacks.com/preview/Acreed21/webapp_phase5/index.html,complete,33.6,100.0,4,Acreed21,Acreed21,66.4,2
658,4632,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Camiioo/webapp_phase4/index.html,http://www.ironhacks.com/preview/Camiioo/webapp_phase5/index.html,complete,46.1,50.4,4,Camiioo,Camiioo,53.9,2
659,4659,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/FredyRosero/webapp_phase4/index.html,http://www.ironhacks.com/preview/FredyRosero/webapp_phase5/index.html,complete,50.6,100.0,4,FredyRosero,FredyRosero,49.4,2
