,Unnamed: 0,username1,username2,link1,link2,type,ssim,features2d,stage,link1_change,link2_change,ssim_exp,group,Unnamed: 0.1,ssim_exp_scale,dist_search
206,21,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ecottle/webapp_phase1/index.html,http://www.ironhacks.com/preview/ecottle/webapp_phase2/index.html,complete,47.2,100.0,1,ecottle,ecottle,52.8,0,492.0,0.528,0.528
207,22,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gshowal/webapp_phase1/index.html,http://www.ironhacks.com/preview/gshowal/webapp_phase2/index.html,complete,20.4,89.0,1,gshowal,gshowal,79.6,0,523.0,0.796,0.796
208,23,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/hihms/webapp_phase1/index.html,http://www.ironhacks.com/preview/hihms/webapp_phase2/index.html,complete,98.6,100.0,1,hihms,hihms,1.4000000000000057,0,554.0,0.014,0.014
209,24,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmamaril25/webapp_phase1/index.html,http://www.ironhacks.com/preview/jmamaril25/webapp_phase2/index.html,complete,59.7,100.0,1,jmamaril25,jmamaril25,40.3,0,585.0,0.403,0.403
210,25,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase1/index.html,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase2/index.html,complete,100.0,100.0,1,jmhunter4711,jmhunter4711,0.0,0,616.0,0.0,0.01
211,26,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ko68/webapp_phase1/index.html,http://www.ironhacks.com/preview/ko68/webapp_phase2/index.html,complete,99.8,100.0,1,ko68,ko68,0.2000000000000028,0,647.0,0.002,0.002
212,27,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurarotger/webapp_phase1/index.html,http://www.ironhacks.com/preview/laurarotger/webapp_phase2/index.html,complete,100.0,100.0,1,laurarotger,laurarotger,0.0,0,678.0,0.0,0.01
213,28,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurenjank/webapp_phase1/index.html,http://www.ironhacks.com/preview/laurenjank/webapp_phase2/index.html,complete,71.7,95.3,1,laurenjank,laurenjank,28.3,0,709.0,0.283,0.283
214,29,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/lennwgs/webapp_phase1/index.html,http://www.ironhacks.com/preview/lennwgs/webapp_phase2/index.html,complete,30.1,100.0,1,lennwgs,lennwgs,69.9,0,740.0,0.699,0.699
215,30,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/littlex2015/webapp_phase1/index.html,http://www.ironhacks.com/preview/littlex2015/webapp_phase2/index.html,complete,42.2,47.1,1,littlex2015,littlex2015,57.8,0,771.0,0.578,0.578
216,31,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/matson3/webapp_phase1/index.html,http://www.ironhacks.com/preview/matson3/webapp_phase2/index.html,complete,32.4,29.9,1,matson3,matson3,67.6,0,802.0,0.676,0.676
217,32,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/mdecloedt/webapp_phase1/index.html,http://www.ironhacks.com/preview/mdecloedt/webapp_phase2/index.html,complete,16.2,100.0,1,mdecloedt,mdecloedt,83.8,0,833.0,0.838,0.838
218,33,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nbraunec/webapp_phase1/index.html,http://www.ironhacks.com/preview/nbraunec/webapp_phase2/index.html,complete,34.7,26.6,1,nbraunec,nbraunec,65.3,0,864.0,0.653,0.653
219,34,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/noah-curran/webapp_phase1/index.html,http://www.ironhacks.com/preview/noah-curran/webapp_phase2/index.html,complete,72.2,100.0,1,noah-curran,noah-curran,27.8,0,895.0,0.278,0.278
220,35,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sanjitsama/webapp_phase1/index.html,http://www.ironhacks.com/preview/sanjitsama/webapp_phase2/index.html,complete,39.5,100.0,1,sanjitsama,sanjitsama,60.5,0,926.0,0.605,0.605
221,36,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/shivans/webapp_phase1/index.html,http://www.ironhacks.com/preview/shivans/webapp_phase2/index.html,complete,26.6,100.0,1,shivans,shivans,73.4,0,957.0,0.734,0.734
222,37,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/snugghash/webapp_phase1/index.html,http://www.ironhacks.com/preview/snugghash/webapp_phase2/index.html,complete,69.0,100.0,1,snugghash,snugghash,31.0,0,988.0,0.31,0.31
223,38,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/viswapurdue/webapp_phase1/index.html,http://www.ironhacks.com/preview/viswapurdue/webapp_phase2/index.html,complete,36.0,100.0,1,viswapurdue,viswapurdue,64.0,0,1019.0,0.64,0.64
224,39,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/whipplem123/webapp_phase1/index.html,http://www.ironhacks.com/preview/whipplem123/webapp_phase2/index.html,complete,98.9,100.0,1,whipplem123,whipplem123,1.0999999999999943,0,1050.0,0.011,0.011
225,40,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/zhao744/webapp_phase1/index.html,http://www.ironhacks.com/preview/zhao744/webapp_phase2/index.html,complete,51.1,86.5,1,zhao744,zhao744,48.9,0,1081.0,0.489,0.489
266,81,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/AkaGar/webapp_phase2/index.html,http://www.ironhacks.com/preview/AkaGar/webapp_phase3/index.html,complete,100.0,100.0,2,AkaGar,AkaGar,0.0,0,2148.0,0.0,0.01
267,82,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/CampbellC2/webapp_phase2/index.html,http://www.ironhacks.com/preview/CampbellC2/webapp_phase3/index.html,complete,26.2,88.1,2,CampbellC2,CampbellC2,73.8,0,2179.0,0.738,0.738
268,83,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/GeoffYart/webapp_phase2/index.html,http://www.ironhacks.com/preview/GeoffYart/webapp_phase3/index.html,complete,27.6,100.0,2,GeoffYart,GeoffYart,72.4,0,2210.0,0.724,0.724
269,84,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase2/index.html,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase3/index.html,complete,100.0,100.0,2,Ilyumzhinov,Ilyumzhinov,0.0,0,2241.0,0.0,0.01
270,85,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase2/index.html,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase3/index.html,complete,52.9,100.0,2,Jordan-Loeser,Jordan-Loeser,47.1,0,2272.0,0.471,0.471
271,86,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase2/index.html,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase3/index.html,complete,67.5,54.5,2,LukasMMarinovic,LukasMMarinovic,32.5,0,2303.0,0.325,0.325
272,87,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RCODI/webapp_phase2/index.html,http://www.ironhacks.com/preview/RCODI/webapp_phase3/index.html,complete,31.6,100.0,2,RCODI,RCODI,68.4,0,2334.0,0.684,0.684
273,88,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/SionHu/webapp_phase2/index.html,http://www.ironhacks.com/preview/SionHu/webapp_phase3/index.html,complete,100.0,100.0,2,SionHu,SionHu,0.0,0,2365.0,0.0,0.01
274,89,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/aclipfel/webapp_phase2/index.html,http://www.ironhacks.com/preview/aclipfel/webapp_phase3/index.html,complete,100.0,100.0,2,aclipfel,aclipfel,0.0,0,2396.0,0.0,0.01
275,90,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bzin22/webapp_phase2/index.html,http://www.ironhacks.com/preview/bzin22/webapp_phase3/index.html,complete,87.1,100.0,2,bzin22,bzin22,12.900000000000006,0,2427.0,0.129,0.129
276,91,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ecottle/webapp_phase2/index.html,http://www.ironhacks.com/preview/ecottle/webapp_phase3/index.html,complete,76.5,100.0,2,ecottle,ecottle,23.5,0,2458.0,0.235,0.235
277,92,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gshowal/webapp_phase2/index.html,http://www.ironhacks.com/preview/gshowal/webapp_phase3/index.html,complete,89.3,100.0,2,gshowal,gshowal,10.700000000000005,0,2489.0,0.107,0.107
278,93,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/hihms/webapp_phase2/index.html,http://www.ironhacks.com/preview/hihms/webapp_phase3/index.html,complete,100.0,100.0,2,hihms,hihms,0.0,0,2520.0,0.0,0.01
279,94,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmamaril25/webapp_phase2/index.html,http://www.ironhacks.com/preview/jmamaril25/webapp_phase3/index.html,complete,90.3,100.0,2,jmamaril25,jmamaril25,9.700000000000005,0,2551.0,0.097,0.097
280,95,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase2/index.html,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase3/index.html,complete,100.0,100.0,2,jmhunter4711,jmhunter4711,0.0,0,2582.0,0.0,0.01
281,96,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ko68/webapp_phase2/index.html,http://www.ironhacks.com/preview/ko68/webapp_phase3/index.html,complete,100.0,100.0,2,ko68,ko68,0.0,0,2613.0,0.0,0.01
282,97,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurarotger/webapp_phase2/index.html,http://www.ironhacks.com/preview/laurarotger/webapp_phase3/index.html,complete,100.0,100.0,2,laurarotger,laurarotger,0.0,0,2644.0,0.0,0.01
283,98,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurenjank/webapp_phase2/index.html,http://www.ironhacks.com/preview/laurenjank/webapp_phase3/index.html,complete,33.9,98.5,2,laurenjank,laurenjank,66.1,0,2675.0,0.661,0.661
284,99,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/lennwgs/webapp_phase2/index.html,http://www.ironhacks.com/preview/lennwgs/webapp_phase3/index.html,complete,100.0,100.0,2,lennwgs,lennwgs,0.0,0,2706.0,0.0,0.01
285,100,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/littlex2015/webapp_phase2/index.html,http://www.ironhacks.com/preview/littlex2015/webapp_phase3/index.html,complete,99.9,100.0,2,littlex2015,littlex2015,0.0999999999999943,0,2737.0,0.001,0.001
286,101,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/matson3/webapp_phase2/index.html,http://www.ironhacks.com/preview/matson3/webapp_phase3/index.html,complete,28.9,29.9,2,matson3,matson3,71.1,0,2768.0,0.711,0.711
287,102,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/mdecloedt/webapp_phase2/index.html,http://www.ironhacks.com/preview/mdecloedt/webapp_phase3/index.html,complete,26.1,93.5,2,mdecloedt,mdecloedt,73.9,0,2799.0,0.739,0.739
288,103,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nbraunec/webapp_phase2/index.html,http://www.ironhacks.com/preview/nbraunec/webapp_phase3/index.html,complete,97.1,100.0,2,nbraunec,nbraunec,2.9000000000000057,0,2830.0,0.029,0.029
289,104,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/noah-curran/webapp_phase2/index.html,http://www.ironhacks.com/preview/noah-curran/webapp_phase3/index.html,complete,99.7,100.0,2,noah-curran,noah-curran,0.2999999999999971,0,2861.0,0.003,0.003
290,105,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sanjitsama/webapp_phase2/index.html,http://www.ironhacks.com/preview/sanjitsama/webapp_phase3/index.html,complete,57.7,100.0,2,sanjitsama,sanjitsama,42.3,0,2892.0,0.423,0.423
291,106,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/shivans/webapp_phase2/index.html,http://www.ironhacks.com/preview/shivans/webapp_phase3/index.html,complete,100.0,100.0,2,shivans,shivans,0.0,0,2923.0,0.0,0.01
292,107,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/snugghash/webapp_phase2/index.html,http://www.ironhacks.com/preview/snugghash/webapp_phase3/index.html,complete,58.9,100.0,2,snugghash,snugghash,41.1,0,2954.0,0.411,0.411
293,108,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/viswapurdue/webapp_phase2/index.html,http://www.ironhacks.com/preview/viswapurdue/webapp_phase3/index.html,complete,36.5,100.0,2,viswapurdue,viswapurdue,63.5,0,2985.0,0.635,0.635
294,109,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/whipplem123/webapp_phase2/index.html,http://www.ironhacks.com/preview/whipplem123/webapp_phase3/index.html,complete,95.3,100.0,2,whipplem123,whipplem123,4.700000000000003,0,3016.0,0.047,0.047
295,110,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/zhao744/webapp_phase2/index.html,http://www.ironhacks.com/preview/zhao744/webapp_phase3/index.html,complete,91.6,100.0,2,zhao744,zhao744,8.400000000000006,0,3047.0,0.084,0.084
340,155,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/CampbellC2/webapp_phase3/index.html,http://www.ironhacks.com/preview/CampbellC2/webapp_phase4/index.html,complete,22.7,100.0,3,CampbellC2,CampbellC2,77.3,0,4219.0,0.773,0.773
341,156,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/GeoffYart/webapp_phase3/index.html,http://www.ironhacks.com/preview/GeoffYart/webapp_phase4/index.html,complete,48.1,100.0,3,GeoffYart,GeoffYart,51.9,0,4249.0,0.519,0.519
342,157,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase3/index.html,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase4/index.html,complete,100.0,100.0,3,Ilyumzhinov,Ilyumzhinov,0.0,0,4279.0,0.0,0.01
343,158,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase3/index.html,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase4/index.html,complete,98.8,93.7,3,Jordan-Loeser,Jordan-Loeser,1.2000000000000028,0,4309.0,0.012,0.012
344,159,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase3/index.html,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase4/index.html,complete,100.0,100.0,3,LukasMMarinovic,LukasMMarinovic,0.0,0,4339.0,0.0,0.01
345,160,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RCODI/webapp_phase3/index.html,http://www.ironhacks.com/preview/RCODI/webapp_phase4/index.html,complete,46.1,100.0,3,RCODI,RCODI,53.9,0,4369.0,0.539,0.539
346,161,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/SionHu/webapp_phase3/index.html,http://www.ironhacks.com/preview/SionHu/webapp_phase4/index.html,complete,100.0,100.0,3,SionHu,SionHu,0.0,0,4399.0,0.0,0.01
347,162,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/aclipfel/webapp_phase3/index.html,http://www.ironhacks.com/preview/aclipfel/webapp_phase4/index.html,complete,100.0,100.0,3,aclipfel,aclipfel,0.0,0,4429.0,0.0,0.01
348,163,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bzin22/webapp_phase3/index.html,http://www.ironhacks.com/preview/bzin22/webapp_phase4/index.html,complete,75.5,100.0,3,bzin22,bzin22,24.5,0,4459.0,0.245,0.245
349,164,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ecottle/webapp_phase3/index.html,http://www.ironhacks.com/preview/ecottle/webapp_phase4/index.html,complete,41.2,100.0,3,ecottle,ecottle,58.8,0,4489.0,0.588,0.588
350,165,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/gshowal/webapp_phase3/index.html,http://www.ironhacks.com/preview/gshowal/webapp_phase4/index.html,complete,100.0,100.0,3,gshowal,gshowal,0.0,0,4519.0,0.0,0.01
351,166,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/hihms/webapp_phase3/index.html,http://www.ironhacks.com/preview/hihms/webapp_phase4/index.html,complete,99.7,100.0,3,hihms,hihms,0.2999999999999971,0,4549.0,0.003,0.003
352,167,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmamaril25/webapp_phase3/index.html,http://www.ironhacks.com/preview/jmamaril25/webapp_phase4/index.html,complete,50.6,91.0,3,jmamaril25,jmamaril25,49.4,0,4579.0,0.494,0.494
353,168,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase3/index.html,http://www.ironhacks.com/preview/jmhunter4711/webapp_phase4/index.html,complete,100.0,100.0,3,jmhunter4711,jmhunter4711,0.0,0,4609.0,0.0,0.01
354,169,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ko68/webapp_phase3/index.html,http://www.ironhacks.com/preview/ko68/webapp_phase4/index.html,complete,99.8,100.0,3,ko68,ko68,0.2000000000000028,0,4639.0,0.002,0.002
355,170,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurarotger/webapp_phase3/index.html,http://www.ironhacks.com/preview/laurarotger/webapp_phase4/index.html,complete,100.0,100.0,3,laurarotger,laurarotger,0.0,0,4669.0,0.0,0.01
356,171,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurenjank/webapp_phase3/index.html,http://www.ironhacks.com/preview/laurenjank/webapp_phase4/index.html,complete,100.0,100.0,3,laurenjank,laurenjank,0.0,0,4699.0,0.0,0.01
357,172,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/lennwgs/webapp_phase3/index.html,http://www.ironhacks.com/preview/lennwgs/webapp_phase4/index.html,complete,100.0,100.0,3,lennwgs,lennwgs,0.0,0,4729.0,0.0,0.01
358,173,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/littlex2015/webapp_phase3/index.html,http://www.ironhacks.com/preview/littlex2015/webapp_phase4/index.html,complete,34.4,68.2,3,littlex2015,littlex2015,65.6,0,4759.0,0.656,0.656
359,174,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/matson3/webapp_phase3/index.html,http://www.ironhacks.com/preview/matson3/webapp_phase4/index.html,complete,99.5,100.0,3,matson3,matson3,0.5,0,4789.0,0.005,0.005
360,175,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/mdecloedt/webapp_phase3/index.html,http://www.ironhacks.com/preview/mdecloedt/webapp_phase4/index.html,complete,78.9,100.0,3,mdecloedt,mdecloedt,21.099999999999994,0,4819.0,0.211,0.211
361,176,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nbraunec/webapp_phase3/index.html,http://www.ironhacks.com/preview/nbraunec/webapp_phase4/index.html,complete,91.0,100.0,3,nbraunec,nbraunec,9.0,0,4849.0,0.09,0.09
362,177,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/noah-curran/webapp_phase3/index.html,http://www.ironhacks.com/preview/noah-curran/webapp_phase4/index.html,complete,100.0,100.0,3,noah-curran,noah-curran,0.0,0,4879.0,0.0,0.01
363,178,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sanjitsama/webapp_phase3/index.html,http://www.ironhacks.com/preview/sanjitsama/webapp_phase4/index.html,complete,57.7,100.0,3,sanjitsama,sanjitsama,42.3,0,4909.0,0.423,0.423
364,179,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/shivans/webapp_phase3/index.html,http://www.ironhacks.com/preview/shivans/webapp_phase4/index.html,complete,100.0,100.0,3,shivans,shivans,0.0,0,4939.0,0.0,0.01
365,180,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/snugghash/webapp_phase3/index.html,http://www.ironhacks.com/preview/snugghash/webapp_phase4/index.html,complete,100.0,100.0,3,snugghash,snugghash,0.0,0,4969.0,0.0,0.01
366,181,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/viswapurdue/webapp_phase3/index.html,http://www.ironhacks.com/preview/viswapurdue/webapp_phase4/index.html,complete,34.6,100.0,3,viswapurdue,viswapurdue,65.4,0,4999.0,0.654,0.654
367,182,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/whipplem123/webapp_phase3/index.html,http://www.ironhacks.com/preview/whipplem123/webapp_phase4/index.html,complete,91.8,100.0,3,whipplem123,whipplem123,8.200000000000003,0,5029.0,0.082,0.082
368,183,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/zhao744/webapp_phase3/index.html,http://www.ironhacks.com/preview/zhao744/webapp_phase4/index.html,complete,94.0,100.0,3,zhao744,zhao744,6.0,0,5059.0,0.06,0.06
408,223,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/CampbellC2/webapp_phase4/index.html,http://www.ironhacks.com/preview/CampbellC2/webapp_phase5/index.html,complete,55.1,74.0,4,CampbellC2,CampbellC2,44.9,0,6052.0,0.449,0.449
409,224,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase4/index.html,http://www.ironhacks.com/preview/Ilyumzhinov/webapp_phase5/index.html,complete,100.0,100.0,4,Ilyumzhinov,Ilyumzhinov,0.0,0,6099.0,0.0,0.01
410,225,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase4/index.html,http://www.ironhacks.com/preview/Jordan-Loeser/webapp_phase5/index.html,complete,99.9,100.0,4,Jordan-Loeser,Jordan-Loeser,0.0999999999999943,0,6123.0,0.001,0.001
411,226,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase4/index.html,http://www.ironhacks.com/preview/LukasMMarinovic/webapp_phase5/index.html,complete,71.9,100.0,4,LukasMMarinovic,LukasMMarinovic,28.099999999999994,0,6147.0,0.281,0.281
412,227,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/RCODI/webapp_phase4/index.html,http://www.ironhacks.com/preview/RCODI/webapp_phase5/index.html,complete,75.8,100.0,4,RCODI,RCODI,24.200000000000003,0,6171.0,0.242,0.242
413,228,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/SionHu/webapp_phase4/index.html,http://www.ironhacks.com/preview/SionHu/webapp_phase5/index.html,complete,100.0,100.0,4,SionHu,SionHu,0.0,0,6195.0,0.0,0.01
414,229,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/bzin22/webapp_phase4/index.html,http://www.ironhacks.com/preview/bzin22/webapp_phase5/index.html,complete,93.7,100.0,4,bzin22,bzin22,6.299999999999997,0,6242.0,0.063,0.063
415,230,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/ecottle/webapp_phase4/index.html,http://www.ironhacks.com/preview/ecottle/webapp_phase5/index.html,complete,100.0,100.0,4,ecottle,ecottle,0.0,0,6266.0,0.0,0.01
416,231,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/hihms/webapp_phase4/index.html,http://www.ironhacks.com/preview/hihms/webapp_phase5/index.html,complete,99.5,100.0,4,hihms,hihms,0.5,0,6313.0,0.005,0.005
417,232,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/jmamaril25/webapp_phase4/index.html,http://www.ironhacks.com/preview/jmamaril25/webapp_phase5/index.html,complete,80.1,100.0,4,jmamaril25,jmamaril25,19.90000000000001,0,6337.0,0.199,0.199
418,233,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurarotger/webapp_phase4/index.html,http://www.ironhacks.com/preview/laurarotger/webapp_phase5/index.html,complete,100.0,100.0,4,laurarotger,laurarotger,0.0,0,6407.0,0.0,0.01
419,234,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/laurenjank/webapp_phase4/index.html,http://www.ironhacks.com/preview/laurenjank/webapp_phase5/index.html,complete,86.6,98.7,4,laurenjank,laurenjank,13.400000000000006,0,6431.0,0.134,0.134
420,235,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/lennwgs/webapp_phase4/index.html,http://www.ironhacks.com/preview/lennwgs/webapp_phase5/index.html,complete,100.0,100.0,4,lennwgs,lennwgs,0.0,0,6455.0,0.0,0.01
421,236,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/littlex2015/webapp_phase4/index.html,http://www.ironhacks.com/preview/littlex2015/webapp_phase5/index.html,complete,100.0,100.0,4,littlex2015,littlex2015,0.0,0,6479.0,0.0,0.01
422,237,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/matson3/webapp_phase4/index.html,http://www.ironhacks.com/preview/matson3/webapp_phase5/index.html,complete,90.0,100.0,4,matson3,matson3,10.0,0,6503.0,0.1,0.1
423,238,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/mdecloedt/webapp_phase4/index.html,http://www.ironhacks.com/preview/mdecloedt/webapp_phase5/index.html,complete,89.1,100.0,4,mdecloedt,mdecloedt,10.900000000000006,0,6527.0,0.109,0.109
424,239,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/nbraunec/webapp_phase4/index.html,http://www.ironhacks.com/preview/nbraunec/webapp_phase5/index.html,complete,47.3,100.0,4,nbraunec,nbraunec,52.7,0,6551.0,0.527,0.527
425,240,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/noah-curran/webapp_phase4/index.html,http://www.ironhacks.com/preview/noah-curran/webapp_phase5/index.html,complete,87.2,100.0,4,noah-curran,noah-curran,12.799999999999995,0,6575.0,0.128,0.128
426,241,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/sanjitsama/webapp_phase4/index.html,http://www.ironhacks.com/preview/sanjitsama/webapp_phase5/index.html,complete,45.6,100.0,4,sanjitsama,sanjitsama,54.4,0,6599.0,0.544,0.544
427,242,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/shivans/webapp_phase4/index.html,http://www.ironhacks.com/preview/shivans/webapp_phase5/index.html,complete,100.0,100.0,4,shivans,shivans,0.0,0,6623.0,0.0,0.01
428,243,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/snugghash/webapp_phase4/index.html,http://www.ironhacks.com/preview/snugghash/webapp_phase5/index.html,complete,25.2,100.0,4,snugghash,snugghash,74.8,0,6647.0,0.748,0.748
429,244,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/viswapurdue/webapp_phase4/index.html,http://www.ironhacks.com/preview/viswapurdue/webapp_phase5/index.html,complete,99.9,100.0,4,viswapurdue,viswapurdue,0.0999999999999943,0,6671.0,0.001,0.001
430,245,www.ironhacks.com,www.ironhacks.com,http://www.ironhacks.com/preview/whipplem123/webapp_phase4/index.html,http://www.ironhacks.com/preview/whipplem123/webapp_phase5/index.html,complete,98.7,100.0,4,whipplem123,whipplem123,1.2999999999999972,0,6695.0,0.013,0.013
