,username,dist_search,stage,type
3089,JorgeTorresC,0.0,4,complete
3090,Orloffyeah,0.0,4,complete
3091,Saariasba,0.0,4,complete
3092,SergioLopez40,0.0,4,complete
3093,alejosaur,0.0,4,complete
3094,anythinglord,0.0,4,complete
3095,buendiagon,0.0,4,complete
3096,cglaitong,0.0,4,complete
3097,criscapunal,0.0,4,complete
3098,csalfonsol,0.0,4,complete
3099,daapinzonch,0.0,4,complete
3100,dcastanedar,0.0,4,complete
3101,dieguischa,0.0,4,complete
3102,jaasuarezvi,0.0,4,complete
3103,jdsolanos,0.0,4,complete
3104,tres-xxx,0.0,4,complete
3105,trickyjuggler,0.0,4,complete
3106,BrandonAvilanR,0.0,4,simple
3107,DSFarfanF,0.0,4,simple
3108,DaniCastel,0.0,4,simple
3109,DaveValencia,0.0,4,simple
3110,JorgeTorresC,0.0,4,simple
3111,Orloffyeah,0.0,4,simple
3112,Saariasba,0.0,4,simple
3113,SergioLopez40,0.0,4,simple
3114,alejosaur,0.0,4,simple
3115,anythinglord,0.0,4,simple
3116,buendiagon,0.0,4,simple
3117,cglaitong,0.0,4,simple
3118,criscapunal,0.0,4,simple
3119,csalfonsol,0.0,4,simple
3120,daapinzonch,0.0,4,simple
3121,dcastanedar,0.0,4,simple
3122,dieguischa,0.0,4,simple
3123,jaasuarezvi,0.0,4,simple
3124,jdsolanos,0.0,4,simple
3125,tres-xxx,0.0,4,simple
3126,trickyjuggler,0.0,4,simple
3127,mdecloedt,1.0,1,data
3128,Jordan-Loeser,1.0,1,data
3129,LukasMMarinovic,0.0,1,data
3130,whipplem123,0.0,1,data
3131,SionHu,0.0,1,data
3132,jmamaril25,0.5897435897435898,1,data
3133,lennwgs,0.0,1,data
3134,viswapurdue,0.0,1,data
3135,CampbellC2,0.0,1,data
3136,noah-curran,1.0,1,data
3137,laurenjank,0.0,1,data
3138,bzin22,0.0,1,data
3139,AkaGar,0.0,1,data
3140,matson3,1.0,1,data
3141,ecottle,0.0,1,data
3142,littlex2015,1.0,1,data
3143,shivans,0.0,1,data
3144,nbraunec,0.0,1,data
3145,sanjitsama,0.0,1,data
3146,Ilyumzhinov,0.0,1,data
3147,hihms,0.0,1,data
3148,snugghash,0.0,1,data
3149,zhao744,1.0,1,data
3150,aclipfel,0.0,1,data
3151,ko68,0.4074074074074074,1,data
3152,GeoffYart,0.0,1,data
3153,jmhunter4711,0.0,1,data
3154,Nigogu,0.5925925925925926,1,data
3155,Daryhez,0.0,1,data
3156,daapinzonch,0.0,1,data
3157,fewilchesc,0.0,1,data
3158,JorgeTorresC,0.0,1,data
3159,anythinglord,1.0,1,data
3160,criscapunal,0.0,1,data
3161,dieguischa,0.0,1,data
3162,Orloffyeah,1.0,1,data
3163,SergioLopez40,0.0,1,data
3164,DiegoAraque1207,0.0,1,data
3165,olimita,1.0,1,data
3166,yaochoal,0.0,1,data
3167,Gavnic,0.0,1,data
3168,Joacampora,0.0,1,data
3169,Ozai98,0.0,1,data
3170,nviverosb,1.0,1,data
3171,Sariilan,0.0,1,data
3172,Alekzu,0.0,1,data
3173,vvargasd,0.0,1,data
3174,biherrerap,0.0,1,data
3175,bfprietoc,0.0,1,data
3176,LauraMolina,1.0,1,data
3177,Acreed21,0.0,1,data
3178,Camiioo,0.0,1,data
3179,frnkbs,0.0,1,data
3180,Jfcastroh,0.0,1,data
3181,evilcucaracha,0.0,1,data
3182,JulianM96,0.0,1,data
3183,Saariasba,0.0,1,data
3184,tres-iqus,0.0,1,data
3185,cglaitong,1.0,1,data
3186,DaniCastel,0.0,1,data
3187,BrandonAvilanR,1.0,1,data
3188,alejosaur,0.5,1,data
3189,jaasuarezvi,0.0,1,data
3190,jdsolanos,0.0,1,data
3191,DavidsMartinez,0.0,1,data
3192,Biopeligro,0.0,1,data
3193,garayf,1.0,1,data
3194,jaleonro,0.0,1,data
3195,facuellarg,0.0,1,data
3196,Caadiazsi,0.0,1,data
3197,sebcamacho1703,0.0,1,data
3198,xFortich,1.0,1,data
3199,Gusgal03,0.0,1,data
3200,Juankmilo97,0.0,1,data
3201,alebautis,0.0,1,data
3202,sarguellesr,0.0,1,data
3203,davideperdomo,1.0,1,data
3204,JamerMejiaGarcia,0.0,1,data
3205,nikolasto,0.0,1,data
3206,gahormigag,0.0,1,data
3207,ayperezc,0.0,1,data
3208,anferoar96,0.0,1,data
3209,StevenEsmar,0.0,1,data
3210,dcastanedar,0.0,1,data
3211,trickyjuggler,1.0,1,data
3212,DaveValencia,0.0,1,data
3213,csalfonsol,0.0,1,data
3214,tres-xxx,0.0,1,data
3215,buendiagon,0.0,1,data
3216,DSFarfanF,0.0,1,data
3217,jssanchezo,0.0,1,data
3218,bsdiaza,0.0,1,data
3219,casc3798,0.0,1,data
3220,jsalcinar,1.0,1,data
3221,Anvido,1.0,1,data
3222,Jufcardenasmo,0.0,1,data
3223,federgolo,1.0,1,data
3224,serbatero,0.0,1,data
3225,GabrielUnal,0.0,1,data
3226,diefrodriguezcha,0.0,1,data
3227,adcorredorm,1.0,1,data
3228,jdgaitanf,0.0,1,data
3229,pahigueraf,0.0,1,data
3230,RafaelCruz15,0.0,1,data
3231,gimg1859,0.0,1,data
3232,jannMorenoJ,1.0,1,data
3233,dahrojasca,0.0,1,data
3234,FredyRosero,0.0,1,data
3235,mdecloedt,0.0,2,data
3236,Jordan-Loeser,0.1290322580645161,2,data
3237,LukasMMarinovic,1.0,2,data
3238,whipplem123,0.0,2,data
3239,SionHu,0.0,2,data
3240,jmamaril25,0.0256410256410256,2,data
3241,lennwgs,0.0,2,data
3242,viswapurdue,0.0,2,data
3243,CampbellC2,0.0,2,data
3244,noah-curran,0.0,2,data
3245,laurenjank,0.0,2,data
3246,bzin22,1.0,2,data
3247,AkaGar,1.0,2,data
3248,matson3,0.0,2,data
3249,ecottle,1.0,2,data
3250,littlex2015,0.0,2,data
3251,shivans,0.0,2,data
3252,nbraunec,1.0,2,data
3253,sanjitsama,0.0,2,data
3254,Ilyumzhinov,0.0,2,data
3255,hihms,0.0,2,data
3256,snugghash,0.0,2,data
3257,zhao744,0.0,2,data
3258,aclipfel,0.0,2,data
3259,ko68,0.4285714285714286,2,data
3260,GeoffYart,0.0,2,data
3261,Nigogu,0.0,2,data
3262,Daryhez,0.0,2,data
3263,daapinzonch,1.0,2,data
3264,fewilchesc,0.0,2,data
3265,JorgeTorresC,0.0,2,data
3266,anythinglord,1.0,2,data
3267,criscapunal,1.0,2,data
3268,dieguischa,1.0,2,data
3269,Orloffyeah,1.0,2,data
3270,SergioLopez40,0.0,2,data
3271,DiegoAraque1207,0.0,2,data
3272,olimita,0.3199999999999999,2,data
3273,yaochoal,0.0,2,data
3274,Gavnic,0.0,2,data
3275,Joacampora,1.0,2,data
3276,Ozai98,0.0,2,data
3277,nviverosb,1.0,2,data
3278,Sariilan,0.0,2,data
3279,Alekzu,0.0,2,data
3280,vvargasd,0.0,2,data
3281,biherrerap,0.0,2,data
3282,bfprietoc,0.0,2,data
3283,LauraMolina,0.0,2,data
3284,Acreed21,0.0,2,data
3285,Camiioo,0.0,2,data
3286,frnkbs,0.0,2,data
3287,Jfcastroh,0.0,2,data
3288,evilcucaracha,1.0,2,data
3289,JulianM96,1.0,2,data
3290,Saariasba,0.0,2,data
3291,tres-iqus,0.0,2,data
3292,cglaitong,0.0,2,data
3293,DaniCastel,0.0,2,data
3294,BrandonAvilanR,0.4186046511627906,2,data
3295,alejosaur,0.0714285714285714,2,data
3296,jaasuarezvi,0.0,2,data
3297,jdsolanos,0.0,2,data
3298,DavidsMartinez,0.0,2,data
3299,Biopeligro,0.0,2,data
3300,garayf,0.1904761904761904,2,data
3301,jaleonro,0.0,2,data
3302,facuellarg,0.0,2,data
3303,Caadiazsi,0.0,2,data
3304,sebcamacho1703,1.0,2,data
3305,xFortich,0.2903225806451612,2,data
3306,Gusgal03,0.0,2,data
3307,Juankmilo97,0.0,2,data
3308,alebautis,0.0,2,data
3309,sarguellesr,0.0,2,data
3310,davideperdomo,0.3947368421052631,2,data
3311,JamerMejiaGarcia,0.0,2,data
3312,nikolasto,0.0,2,data
3313,gahormigag,0.0,2,data
3314,ayperezc,1.0,2,data
3315,anferoar96,1.0,2,data
3316,StevenEsmar,0.0,2,data
3317,dcastanedar,0.0,2,data
3318,trickyjuggler,0.0999999999999999,2,data
3319,DaveValencia,0.0,2,data
3320,csalfonsol,0.0,2,data
3321,tres-xxx,0.0,2,data
3322,buendiagon,0.0,2,data
3323,DSFarfanF,0.0,2,data
3324,jssanchezo,0.0,2,data
3325,bsdiaza,0.0,2,data
3326,casc3798,1.0,2,data
3327,jsalcinar,0.5428571428571429,2,data
3328,Anvido,0.0,2,data
3329,Jufcardenasmo,0.0,2,data
3330,federgolo,0.3461538461538461,2,data
3331,serbatero,0.0,2,data
3332,GabrielUnal,0.0,2,data
3333,diefrodriguezcha,0.0,2,data
3334,adcorredorm,1.0,2,data
3335,jdgaitanf,1.0,2,data
3336,pahigueraf,0.2068965517241379,2,data
3337,RafaelCruz15,0.0,2,data
3338,gimg1859,0.0,2,data
3339,jannMorenoJ,1.0,2,data
3340,dahrojasca,0.0,2,data
3341,FredyRosero,0.0,2,data
3342,mdecloedt,0.0,3,data
3343,Jordan-Loeser,0.0,3,data
3344,LukasMMarinovic,0.0,3,data
3345,whipplem123,1.0,3,data
3346,SionHu,0.0,3,data
3347,jmamaril25,0.0512820512820513,3,data
3348,lennwgs,0.0,3,data
3349,viswapurdue,1.0,3,data
3350,CampbellC2,0.0,3,data
3351,noah-curran,0.3333333333333333,3,data
3352,laurenjank,0.0,3,data
3353,bzin22,0.2558139534883721,3,data
3354,AkaGar,0.0,3,data
3355,matson3,0.0,3,data
3356,ecottle,0.0,3,data
3357,littlex2015,0.4074074074074074,3,data
3358,shivans,0.0,3,data
3359,nbraunec,0.2058823529411765,3,data
3360,sanjitsama,0.0,3,data
3361,Ilyumzhinov,0.0,3,data
3362,hihms,0.0,3,data
3363,snugghash,1.0,3,data
3364,zhao744,0.0,3,data
3365,aclipfel,0.0,3,data
3366,ko68,0.0,3,data
3367,GeoffYart,1.0,3,data
3368,gshowal,0.0,3,data
3369,Nigogu,0.6341463414634146,3,data
3370,Daryhez,0.0,3,data
3371,daapinzonch,0.2903225806451612,3,data
3372,fewilchesc,0.0,3,data
3373,JorgeTorresC,0.0,3,data
3374,anythinglord,0.0,3,data
3375,criscapunal,1.0,3,data
3376,dieguischa,1.0,3,data
3377,Orloffyeah,1.0,3,data
3378,SergioLopez40,0.0,3,data
3379,DiegoAraque1207,1.0,3,data
3380,olimita,0.1071428571428571,3,data
3381,yaochoal,0.0,3,data
3382,Gavnic,0.0,3,data
3383,Joacampora,0.1142857142857143,3,data
3384,Ozai98,0.0,3,data
3385,nviverosb,1.0,3,data
3386,Sariilan,0.0,3,data
3387,Alekzu,0.0,3,data
3388,vvargasd,0.0,3,data
3389,biherrerap,0.0,3,data
3390,bfprietoc,0.0,3,data
3391,LauraMolina,0.0,3,data
3392,Acreed21,0.0,3,data
3393,Camiioo,0.0,3,data
3394,frnkbs,0.0,3,data
3395,Jfcastroh,0.0,3,data
3396,evilcucaracha,0.0,3,data
3397,JulianM96,0.0,3,data
3398,Saariasba,0.0,3,data
3399,tres-iqus,0.0,3,data
3400,cglaitong,0.0714285714285714,3,data
3401,DaniCastel,1.0,3,data
3402,BrandonAvilanR,1.0,3,data
3403,alejosaur,0.0,3,data
3404,jaasuarezvi,0.0,3,data
3405,jdsolanos,0.0,3,data
3406,DavidsMartinez,0.0,3,data
3407,Biopeligro,0.0,3,data
3408,garayf,0.0,3,data
3409,jaleonro,0.0,3,data
3410,facuellarg,0.0,3,data
3411,Caadiazsi,0.0,3,data
3412,sebcamacho1703,0.0,3,data
3413,xFortich,0.0,3,data
3414,Gusgal03,0.0,3,data
3415,Juankmilo97,0.0,3,data
3416,alebautis,0.0,3,data
3417,sarguellesr,0.0,3,data
3418,davideperdomo,0.1627906976744185,3,data
3419,JamerMejiaGarcia,0.0,3,data
3420,nikolasto,0.0,3,data
3421,gahormigag,0.0,3,data
3422,ayperezc,0.4516129032258065,3,data
3423,anferoar96,0.0,3,data
3424,StevenEsmar,0.0,3,data
3425,dcastanedar,0.0,3,data
3426,trickyjuggler,0.15625,3,data
3427,DaveValencia,0.0,3,data
3428,csalfonsol,0.0,3,data
3429,tres-xxx,0.0,3,data
3430,buendiagon,0.0,3,data
3431,DSFarfanF,0.0,3,data
3432,jssanchezo,0.0,3,data
3433,bsdiaza,0.0,3,data
3434,casc3798,0.0,3,data
3435,jsalcinar,0.0,3,data
3436,Anvido,0.0789473684210526,3,data
3437,Jufcardenasmo,1.0,3,data
3438,federgolo,0.2352941176470588,3,data
3439,serbatero,0.0,3,data
3440,GabrielUnal,0.0,3,data
3441,diefrodriguezcha,1.0,3,data
3442,adcorredorm,0.0,3,data
3443,jdgaitanf,1.0,3,data
3444,pahigueraf,0.1944444444444444,3,data
3445,RafaelCruz15,0.0,3,data
3446,gimg1859,0.0,3,data
3447,jannMorenoJ,0.0,3,data
3448,dahrojasca,0.0,3,data
3449,FredyRosero,0.0,3,data
3450,mdecloedt,0.0,4,data
3451,Jordan-Loeser,0.0,4,data
3452,LukasMMarinovic,0.0,4,data
3453,whipplem123,0.0,4,data
3454,SionHu,0.0,4,data
3455,jmamaril25,0.2558139534883721,4,data
3456,lennwgs,0.0,4,data
3457,viswapurdue,0.0,4,data
3458,CampbellC2,1.0,4,data
3459,noah-curran,0.0,4,data
3460,laurenjank,0.0,4,data
3461,bzin22,0.0,4,data
3462,AkaGar,0.1489361702127659,4,data
3463,matson3,0.0,4,data
3464,ecottle,0.0,4,data
3465,littlex2015,0.0,4,data
3466,shivans,0.0,4,data
3467,nbraunec,1.0,4,data
3468,sanjitsama,1.0,4,data
3469,Ilyumzhinov,0.0,4,data
3470,hihms,0.0,4,data
3471,snugghash,0.3076923076923077,4,data
3472,zhao744,0.0,4,data
3473,aclipfel,0.0,4,data
3474,ko68,0.1428571428571429,4,data
3475,GeoffYart,0.0,4,data
3476,gshowal,0.0,4,data
3477,Nigogu,0.2272727272727273,4,data
3478,Daryhez,0.0,4,data
3479,daapinzonch,0.0645161290322581,4,data
3480,fewilchesc,0.0,4,data
3481,JorgeTorresC,1.0,4,data
3482,anythinglord,0.0,4,data
3483,criscapunal,1.0,4,data
3484,dieguischa,0.0,4,data
3485,Orloffyeah,0.7333333333333334,4,data
3486,SergioLopez40,0.0,4,data
3487,DiegoAraque1207,0.0,4,data
3488,olimita,0.1999999999999999,4,data
3489,yaochoal,0.0,4,data
3490,Gavnic,0.0,4,data
3491,Joacampora,0.0,4,data
3492,Ozai98,0.0,4,data
3493,nviverosb,1.0,4,data
3494,Sariilan,0.0,4,data
3495,Alekzu,1.0,4,data
3496,vvargasd,0.0,4,data
3497,biherrerap,1.0,4,data
3498,bfprietoc,0.0,4,data
3499,LauraMolina,0.0,4,data
3500,Acreed21,0.0,4,data
3501,Camiioo,0.0,4,data
3502,frnkbs,1.0,4,data
3503,Jfcastroh,0.0,4,data
3504,evilcucaracha,1.0,4,data
3505,JulianM96,0.0,4,data
3506,Saariasba,0.0,4,data
3507,tres-iqus,0.0,4,data
3508,cglaitong,0.0,4,data
3509,DaniCastel,0.4516129032258065,4,data
3510,BrandonAvilanR,0.0,4,data
3511,alejosaur,0.0,4,data
3512,jaasuarezvi,0.0,4,data
3513,jdsolanos,1.0,4,data
3514,DavidsMartinez,0.0,4,data
3515,Biopeligro,0.0,4,data
3516,garayf,0.2222222222222222,4,data
3517,jaleonro,0.0,4,data
3518,facuellarg,0.0,4,data
3519,Caadiazsi,0.0,4,data
3520,sebcamacho1703,0.4615384615384615,4,data
3521,xFortich,0.0,4,data
3522,Gusgal03,0.0,4,data
3523,Juankmilo97,1.0,4,data
3524,alebautis,0.0,4,data
3525,sarguellesr,0.0,4,data
3526,davideperdomo,0.0,4,data
3527,JamerMejiaGarcia,0.0,4,data
3528,nikolasto,0.0,4,data
3529,gahormigag,0.0,4,data
3530,ayperezc,1.0,4,data
3531,anferoar96,0.0,4,data
3532,StevenEsmar,0.0,4,data
3533,dcastanedar,0.0,4,data
3534,trickyjuggler,0.0,4,data
3535,DaveValencia,0.0,4,data
3536,csalfonsol,0.0,4,data
3537,tres-xxx,0.0,4,data
3538,buendiagon,0.0,4,data
3539,DSFarfanF,0.0,4,data
3540,jssanchezo,0.0,4,data
3541,bsdiaza,0.0,4,data
3542,casc3798,0.5952380952380952,4,data
3543,jsalcinar,0.0,4,data
3544,Anvido,0.0,4,data
3545,Jufcardenasmo,0.0,4,data
3546,federgolo,0.175,4,data
3547,serbatero,0.0,4,data
3548,GabrielUnal,0.0,4,data
3549,diefrodriguezcha,0.0,4,data
3550,adcorredorm,1.0,4,data
3551,jdgaitanf,0.0,4,data
3552,pahigueraf,0.0769230769230768,4,data
3553,RafaelCruz15,0.0,4,data
3554,gimg1859,0.0,4,data
3555,jannMorenoJ,0.0,4,data
3556,dahrojasca,0.0,4,data
3557,FredyRosero,1.0,4,data
3558,jmamaril25,1.0,1,novel
3559,hihms,0.0,1,novel
3560,ko68,1.0,1,novel
3561,Nigogu,1.0,1,novel
3562,alejosaur,1.0,1,novel
3563,pahigueraf,1.0,1,novel
3564,mdecloedt,0.0,2,novel
3565,Jordan-Loeser,0.6666666666666667,2,novel
3566,jmamaril25,0.4444444444444444,2,novel
3567,noah-curran,0.0,2,novel
3568,matson3,0.0,2,novel
3569,littlex2015,0.0,2,novel
3570,hihms,0.0,2,novel
3571,zhao744,0.0,2,novel
3572,ko68,1.0,2,novel
3573,Nigogu,0.0,2,novel
3574,olimita,1.0,2,novel
3575,LauraMolina,0.0,2,novel
3576,cglaitong,0.4285714285714286,2,novel
3577,BrandonAvilanR,0.8333333333333334,2,novel
3578,alejosaur,0.1999999999999999,2,novel
3579,garayf,1.0,2,novel
3580,xFortich,1.0,2,novel
3581,davideperdomo,0.75,2,novel
3582,trickyjuggler,0.75,2,novel
3583,jsalcinar,1.0,2,novel
3584,Anvido,0.0,2,novel
3585,federgolo,1.0,2,novel
3586,pahigueraf,0.8333333333333334,2,novel
3587,mdecloedt,1.0,3,novel
3588,Jordan-Loeser,1.0,3,novel
3589,LukasMMarinovic,0.0,3,novel
3590,jmamaril25,0.7272727272727273,3,novel
3591,noah-curran,1.0,3,novel
3592,bzin22,0.8,3,novel
3593,AkaGar,0.0,3,novel
3594,matson3,0.0,3,novel
3595,ecottle,0.0,3,novel
3596,littlex2015,1.0,3,novel
3597,nbraunec,0.8,3,novel
3598,hihms,0.0,3,novel
3599,zhao744,0.0,3,novel
3600,ko68,0.6,3,novel
3601,gshowal,0.0,3,novel
3602,Nigogu,1.0,3,novel
3603,daapinzonch,1.0,3,novel
3604,olimita,1.0,3,novel
3605,Joacampora,0.8,3,novel
3606,LauraMolina,0.0,3,novel
3607,evilcucaracha,0.0,3,novel
3608,JulianM96,0.0,3,novel
3609,cglaitong,0.1666666666666666,3,novel
3610,alejosaur,0.4285714285714286,3,novel
3611,garayf,0.0,3,novel
3612,sebcamacho1703,1.0,3,novel
3613,xFortich,0.6666666666666667,3,novel
3614,davideperdomo,0.75,3,novel
3615,ayperezc,1.0,3,novel
3616,anferoar96,0.0,3,novel
3617,trickyjuggler,0.3333333333333333,3,novel
3618,casc3798,0.0,3,novel
3619,jsalcinar,0.0,3,novel
3620,Anvido,0.6666666666666667,3,novel
3621,federgolo,0.75,3,novel
3622,pahigueraf,0.625,3,novel
3623,mdecloedt,1.0,4,novel
3624,Jordan-Loeser,1.0,4,novel
3625,LukasMMarinovic,0.0,4,novel
3626,whipplem123,0.0,4,novel
3627,jmamaril25,0.9166666666666666,4,novel
3628,viswapurdue,0.0,4,novel
3629,noah-curran,0.0,4,novel
3630,bzin22,0.0,4,novel
3631,AkaGar,0.8571428571428572,4,novel
3632,matson3,0.0,4,novel
3633,ecottle,0.0,4,novel
3634,littlex2015,1.0,4,novel
3635,hihms,0.0,4,novel
3636,snugghash,0.5,4,novel
3637,zhao744,0.0,4,novel
3638,ko68,0.8333333333333334,4,novel
3639,GeoffYart,0.3333333333333333,4,novel
3640,gshowal,0.0,4,novel
3641,Nigogu,0.7142857142857143,4,novel
3642,daapinzonch,0.8,4,novel
3643,Orloffyeah,1.0,4,novel
3644,DiegoAraque1207,0.0,4,novel
3645,olimita,0.3333333333333333,4,novel
3646,Joacampora,0.0,4,novel
3647,LauraMolina,0.0,4,novel
3648,JulianM96,0.0,4,novel
3649,cglaitong,0.2857142857142857,4,novel
3650,DaniCastel,1.0,4,novel
3651,alejosaur,0.4285714285714286,4,novel
3652,garayf,0.5,4,novel
3653,sebcamacho1703,1.0,4,novel
3654,xFortich,0.6666666666666667,4,novel
3655,davideperdomo,0.375,4,novel
3656,anferoar96,0.0,4,novel
3657,trickyjuggler,0.0,4,novel
3658,casc3798,1.0,4,novel
3659,jsalcinar,0.8,4,novel
3660,Anvido,0.5,4,novel
3661,Jufcardenasmo,0.0,4,novel
3662,federgolo,0.6,4,novel
3663,diefrodriguezcha,0.0,4,novel
3664,pahigueraf,0.5,4,novel
3665,AkaGar,0.0,1,maps
3666,AkaGar,0.0,1,maps
3667,GeoffYart,0.0,1,maps
3668,GeoffYart,0.0,1,maps
3669,bzin22,0.0,1,maps
3670,bzin22,0.0,1,maps
3671,hihms,0.0,1,maps
3672,hihms,0.0,1,maps
3673,jmamaril25,0.0,1,maps
3674,jmamaril25,0.0,1,maps
3675,ko68,0.0,1,maps
3676,ko68,0.0,1,maps
3677,laurenjank,0.0,1,maps
3678,laurenjank,0.0,1,maps
3679,littlex2015,0.0,1,maps
3680,littlex2015,0.0,1,maps
3681,mdecloedt,0.0,1,maps
3682,mdecloedt,0.0,1,maps
3683,nbraunec,0.0,1,maps
3684,nbraunec,0.0,1,maps
3685,viswapurdue,0.0,1,maps
3686,viswapurdue,0.0,1,maps
3687,AkaGar,0.0,1,complete
3688,AkaGar,0.0,1,complete
3689,CampbellC2,0.0,1,complete
3690,CampbellC2,0.0,1,complete
3691,GeoffYart,0.0,1,complete
3692,GeoffYart,0.0,1,complete
3693,Ilyumzhinov,0.0,1,complete
3694,Ilyumzhinov,0.0,1,complete
3695,Jordan-Loeser,0.0,1,complete
3696,Jordan-Loeser,0.0,1,complete
3697,LukasMMarinovic,0.0,1,complete
3698,LukasMMarinovic,0.0,1,complete
3699,RCODI,0.0,1,complete
3700,RCODI,0.0,1,complete
3701,SionHu,0.0,1,complete
3702,SionHu,0.0,1,complete
3703,aclipfel,0.0,1,complete
3704,aclipfel,0.0,1,complete
3705,bzin22,0.0,1,complete
3706,bzin22,0.0,1,complete
3707,ecottle,0.0,1,complete
3708,ecottle,0.0,1,complete
3709,gshowal,0.0,1,complete
3710,gshowal,0.0,1,complete
3711,hihms,0.0,1,complete
3712,hihms,0.0,1,complete
3713,jmamaril25,0.0,1,complete
3714,jmamaril25,0.0,1,complete
3715,jmhunter4711,0.0,1,complete
3716,jmhunter4711,0.0,1,complete
3717,ko68,0.0,1,complete
3718,ko68,0.0,1,complete
3719,laurarotger,0.0,1,complete
3720,laurarotger,0.0,1,complete
3721,laurenjank,0.0,1,complete
3722,laurenjank,0.0,1,complete
3723,lennwgs,0.0,1,complete
3724,lennwgs,0.0,1,complete
3725,littlex2015,0.0,1,complete
3726,littlex2015,0.0,1,complete
3727,matson3,0.0,1,complete
3728,matson3,0.0,1,complete
3729,mdecloedt,0.0,1,complete
3730,mdecloedt,0.0,1,complete
3731,nbraunec,0.0,1,complete
3732,nbraunec,0.0,1,complete
3733,noah-curran,0.0,1,complete
3734,noah-curran,0.0,1,complete
3735,sanjitsama,0.0,1,complete
3736,sanjitsama,0.0,1,complete
3737,shivans,0.0,1,complete
3738,shivans,0.0,1,complete
3739,snugghash,0.0,1,complete
3740,snugghash,0.0,1,complete
3741,viswapurdue,0.0,1,complete
3742,viswapurdue,0.0,1,complete
3743,whipplem123,0.0,1,complete
3744,whipplem123,0.0,1,complete
3745,zhao744,0.0,1,complete
3746,zhao744,0.0,1,complete
3747,AkaGar,0.0,1,simple
3748,AkaGar,0.0,1,simple
3749,CampbellC2,0.0,1,simple
3750,CampbellC2,0.0,1,simple
3751,GeoffYart,0.0,1,simple
3752,GeoffYart,0.0,1,simple
3753,Ilyumzhinov,0.0,1,simple
3754,Ilyumzhinov,0.0,1,simple
3755,Jordan-Loeser,0.0,1,simple
3756,Jordan-Loeser,0.0,1,simple
3757,LukasMMarinovic,0.0,1,simple
3758,LukasMMarinovic,0.0,1,simple
3759,RCODI,0.0,1,simple
3760,RCODI,0.0,1,simple
3761,aclipfel,0.0,1,simple
3762,aclipfel,0.0,1,simple
3763,bzin22,0.0,1,simple
3764,bzin22,0.0,1,simple
3765,ecottle,0.0,1,simple
3766,ecottle,0.0,1,simple
3767,gshowal,0.0,1,simple
3768,gshowal,0.0,1,simple
3769,hihms,0.0,1,simple
3770,hihms,0.0,1,simple
3771,jmamaril25,0.0,1,simple
3772,jmamaril25,0.0,1,simple
3773,jmhunter4711,0.0,1,simple
3774,jmhunter4711,0.0,1,simple
3775,ko68,0.0,1,simple
3776,ko68,0.0,1,simple
3777,laurarotger,0.0,1,simple
3778,laurarotger,0.0,1,simple
3779,laurenjank,0.0,1,simple
3780,laurenjank,0.0,1,simple
3781,lennwgs,0.0,1,simple
3782,lennwgs,0.0,1,simple
3783,littlex2015,0.0,1,simple
3784,littlex2015,0.0,1,simple
3785,matson3,0.0,1,simple
3786,matson3,0.0,1,simple
3787,mdecloedt,0.0,1,simple
3788,mdecloedt,0.0,1,simple
3789,noah-curran,0.0,1,simple
3790,noah-curran,0.0,1,simple
3791,sanjitsama,0.0,1,simple
3792,sanjitsama,0.0,1,simple
3793,shivans,0.0,1,simple
3794,shivans,0.0,1,simple
3795,snugghash,0.0,1,simple
3796,snugghash,0.0,1,simple
3797,viswapurdue,0.0,1,simple
3798,viswapurdue,0.0,1,simple
3799,whipplem123,0.0,1,simple
3800,whipplem123,0.0,1,simple
3801,zhao744,0.0,1,simple
3802,zhao744,0.0,1,simple
3803,AkaGar,0.0,2,maps
3804,AkaGar,0.0,2,maps
3805,bzin22,0.0,2,maps
3806,bzin22,0.0,2,maps
3807,hihms,0.0,2,maps
3808,hihms,0.0,2,maps
3809,jmamaril25,0.0,2,maps
3810,jmamaril25,0.0,2,maps
3811,ko68,0.0,2,maps
3812,ko68,0.0,2,maps
3813,laurenjank,0.0,2,maps
3814,laurenjank,0.0,2,maps
3815,lennwgs,0.0,2,maps
3816,lennwgs,0.0,2,maps
3817,littlex2015,0.0,2,maps
3818,littlex2015,0.0,2,maps
3819,nbraunec,0.0,2,maps
3820,nbraunec,0.0,2,maps
3821,noah-curran,0.0,2,maps
3822,noah-curran,0.0,2,maps
3823,zhao744,0.0,2,maps
3824,zhao744,0.0,2,maps
3825,AkaGar,0.0,2,charts
3826,AkaGar,0.0,2,charts
3827,AkaGar,0.0,2,complete
3828,AkaGar,0.0,2,complete
3829,CampbellC2,0.0,2,complete
3830,CampbellC2,0.0,2,complete
3831,GeoffYart,0.0,2,complete
3832,GeoffYart,0.0,2,complete
3833,Ilyumzhinov,0.0,2,complete
3834,Ilyumzhinov,0.0,2,complete
3835,Jordan-Loeser,0.0,2,complete
3836,Jordan-Loeser,0.0,2,complete
3837,LukasMMarinovic,0.0,2,complete
3838,LukasMMarinovic,0.0,2,complete
3839,RCODI,0.0,2,complete
3840,RCODI,0.0,2,complete
3841,SionHu,0.0,2,complete
3842,SionHu,0.0,2,complete
3843,aclipfel,0.0,2,complete
3844,aclipfel,0.0,2,complete
3845,bzin22,0.0,2,complete
3846,bzin22,0.0,2,complete
3847,ecottle,0.0,2,complete
3848,ecottle,0.0,2,complete
